year,province,university_name,major_group_code,major_group_name,major_name,batch,enrollment_count,subject_requirements,highest_score,lowest_score,average_score,lowest_rank,average_rank,notes
2024,辽宁,沈阳工程学院,35701,沈阳工程(01),能源与动力工程〔本科学术互认课程项目(应用型)〕,普通本科,2,物化,430,421,426,38266,37259,
2024,辽宁,沈阳工程学院,35702,沈阳工程(02),能源与动力工程,普通本科,2,物化,468,430,438,36436,34709,
2024,辽宁,沈阳工程学院,35702,沈阳工程(02),新能源科学与工程,普通本科,2,物化,468,433,435,35806,35341,
2024,辽宁,沈阳工程学院,35702,沈阳工程(02),储能科学与工程,普通本科,2,物化,468,430,433,36436,35806,
2024,辽宁,沈阳工程学院,35702,沈阳工程(02),电气工程及其自动化,普通本科,2,物化,468,452,460,31399,29525,
2024,辽宁,沈阳工程学院,35703,沈阳工程(03),电气工程及其自动化(中外合作办学),普通本科,2,物化,481,479,480,24795,24562,
2024,辽宁,大连理工大学城市学院,35801,理大城市(01),自动化,普通本科,1,物化,424,417,417,39079,39079,
2024,辽宁,大连理工大学城市学院,35801,理大城市(01),软件工程,普通本科,1,物化,424,424,424,37692,37692,
2024,辽宁,大连理工大学城市学院,35802,理大城市(02),英语,普通本科,1,不限,400,398,398,42487,42487,
2024,辽宁,大连理工大学城市学院,35802,理大城市(02),网络与新媒体,普通本科,1,不限,400,400,400,42125,42125,
2024,辽宁,大连理工大学城市学院,35802,理大城市(02),工商管理,普通本科,1,不限,400,399,399,42307,42307,
2024,辽宁,大连财经学院,35901,大连财经(01),大数据管理与应用,普通本科,3,物,406,402,404,41767,41433,
2024,辽宁,大连财经学院,35902,大连财经(02),法学,普通本科,4,不限,406,400,401,42125,41935,
2024,辽宁,大连财经学院,35902,大连财经(02),会计学,普通本科,3,不限,406,400,404,42125,41433,
2024,辽宁,辽宁何氏医学院,36001,辽宁何氏(01),生物医学工程,普通本科,2,物化,406,398,399,42487,42307,
2024,辽宁,辽宁何氏医学院,36001,辽宁何氏(01),临床医学,普通本科,8,物化,406,398,401,42487,41935,
2024,辽宁,辽宁何氏医学院,36001,辽宁何氏(01),药学,普通本科,2,物化,406,400,401,42125,41935,
2024,辽宁,辽宁何氏医学院,36001,辽宁何氏(01),眼视光学,普通本科,3,物化,406,398,400,42487,42125,
2024,辽宁,大连东软信息学院,36101,大连东软(01),人工智能,普通本科,3,物化,427,410,412,40401,39998,
2024,辽宁,大连东软信息学院,36101,大连东软(01),计算机科学与技术,普通本科,3,物化,427,411,415,40210,39454,
2024,辽宁,大连东软信息学院,36101,大连东软(01),物联网工程,普通本科,4,物化,427,408,413,40752,39823,
2024,辽宁,辽宁中医药大学,36201,辽宁中医(01),中医学(5+3一体化),普通本科,10,物化,527,498,513,19960,16250,
2024,吉林,吉林大学,37101,吉林大学(01),数学类,普通本科,2,物化,571,567,568,4662,4499,
2024,吉林,吉林大学,37101,吉林大学(01),物理学类,普通本科,3,物化,571,566,567,4841,4662,
2024,吉林,吉林大学,37101,吉林大学(01),生物科学类,普通本科,2,物化,571,566,567,4841,4662,
2024,吉林,吉林大学,37101,吉林大学(01),机械工程,普通本科,2,物化,571,566,567,4841,4662,
2024,吉林,吉林大学,37101,吉林大学(01),车辆工程(新能源汽车与智能汽车方向),普通本科,1,物化,571,567,567,4662,4662,
2024,吉林,吉林大学,37101,吉林大学(01),"车辆工程(饶斌班,新能源汽车与智能网联汽车方向)",普通本科,1,物化,571,570,570,4158,4158,
2024,吉林,吉林大学,37101,吉林大学(01),通信工程,普通本科,2,物化,571,568,569,4499,4317,
2024,吉林,吉林大学,37101,吉林大学(01),人工智能,普通本科,2,物化,571,569,570,4317,4158,
2024,吉林,吉林大学,37101,吉林大学(01),计算机科学与技术,普通本科,2,物化,571,570,571,4158,3998,
2024,吉林,吉林大学,37101,吉林大学(01),"临床医学(5+3一体化,白求恩第三临床医学院)",普通本科,2,物化,571,566,567,4841,4662,
2024,吉林,吉林大学,37102,吉林大学(02),汉语言文学,普通本科,2,史,560,556,557,6631,6458,
2024,吉林,吉林大学,37102,吉林大学(02),"考古学(匡亚明班,拔尖学生培养基地)",普通本科,2,史,560,559,560,6102,5899,
2024,吉林,吉林大学,37102,吉林大学(02),考古学,普通本科,1,史,560,552,552,7412,7412,
2024,吉林,吉林大学,37103,吉林大学(03),法学(涉外法治人才试验班),普通本科,1,不限,567,567,567,4662,4662,
2024,吉林,吉林大学,37103,吉林大学(03),法学,普通本科,1,不限,567,566,566,4841,4841,
2024,吉林,东北师范大学,37201,东北师大(01),物理学类〔含物理学(师范)、电子信息科学与技术、材料物理专业〕,普通本科,2,物化,528,521,523,14281,13763,
2024,吉林,东北师范大学,37201,东北师大(01),生物科学类〔含生物科学(师范)、生物技术专业],普通本科,1,物化,528,528,528,12627,12627,
2024,吉林,东北师范大学,37202,东北师大(02),经济学类,普通本科,3,不限,528,521,522,14281,14026,
2024,吉林,东北师范大学,37202,东北师大(02),汉语言文学(师范类),普通本科,1,不限,528,528,528,12627,12627,
2024,吉林,东北师范大学,37202,东北师大(02),德语(师范类),普通本科,2,不限,528,522,523,14026,13763,
2024,吉林,东北师范大学,37203,东北师大(03),会计学(中外合作办学),普通本科,2,不限,520,518,519,15023,14753,
2024,吉林,延边大学,37301,延边大学(01),机械设计制造及其自动化,普通本科,2,物化,534,488,489,22514,22270,
2024,吉林,延边大学,37301,延边大学(01),电子信息工程,普通本科,2,物化,534,489,490,22270,22003,
2024,吉林,延边大学,37301,延边大学(01),临床医学,普通本科,2,物化,534,498,516,19960,15485,
2024,吉林,延边大学,37301,延边大学(01),麻醉学,普通本科,2,物化,534,493,495,21226,20693,
2024,吉林,延边大学,37302,延边大学(02),工商管理,普通本科,2,不限,491,485,488,23293,22514,
2024,吉林,长春理工大学,37401,长春理工(01),数学类,普通本科,1,物化,534,506,506,18067,18067,
2024,吉林,长春理工大学,37401,长春理工(01),应用物理学,普通本科,1,物化,534,500,500,19486,19486,
2024,吉林,长春理工大学,37401,长春理工(01),机械设计制造及其自动化,普通本科,1,物化,534,511,511,16761,16761,
2024,吉林,长春理工大学,37401,长春理工(01),机械电子工程,普通本科,1,物化,534,515,515,15734,15734,
2024,吉林,长春理工大学,37401,长春理工(01),过程装备与控制工程,普通本科,1,物化,534,497,497,20203,20203,
2024,吉林,长春理工大学,37401,长春理工(01),测控技术与仪器,普通本科,1,物化,534,513,513,16250,16250,
2024,吉林,长春理工大学,37401,长春理工(01),新能源材料与器件,普通本科,1,物化,534,491,491,21744,21744,
2024,吉林,长春理工大学,37401,长春理工(01),电气工程及其自动化,普通本科,1,物化,534,490,490,22003,22003,
2024,吉林,长春理工大学,37401,长春理工(01),电子信息工程,普通本科,1,物化,534,498,498,19960,19960,
2024,吉林,长春理工大学,37401,长春理工(01),通信工程,普通本科,1,物化,534,497,497,20203,20203,
2024,吉林,长春理工大学,37401,长春理工(01),光电信息科学与工程(理学方向),普通本科,2,物化,534,517,518,15249,15023,
2024,吉林,长春理工大学,37401,长春理工(01),光电信息科学与工程(工学方向),普通本科,1,物化,534,534,534,11234,11234,
2024,吉林,长春理工大学,37401,长春理工(01),计算机科学与技术,普通本科,1,物化,534,497,497,20203,20203,
2024,吉林,长春理工大学,37401,长春理工(01),探测制导与控制技术,普通本科,1,物化,534,511,511,16761,16761,
2024,吉林,长春理工大学,37402,长春理工(02),金融工程,普通本科,1,物,441,441,441,33999,33999,
2024,吉林,长春理工大学,37403,长春理工(03),国际经济与贸易,普通本科,1,不限,448,448,448,32390,32390,
2024,吉林,长春理工大学,37403,长春理工(03),法学,普通本科,1,不限,448,440,440,34239,34239,
2024,吉林,长春理工大学,37403,长春理工(03),汉语言文学,普通本科,1,不限,448,435,435,35341,35341,
2024,吉林,长春理工大学,37403,长春理工(03),汉语国际教育,普通本科,1,不限,448,436,436,35127,35127,
2024,吉林,长春理工大学,37403,长春理工(03),英语,普通本科,1,不限,448,430,430,36436,36436,
2024,吉林,长春理工大学,37403,长春理工(03),日语,普通本科,1,不限,448,432,432,36033,36033,
2024,吉林,长春理工大学,37403,长春理工(03),广告学,普通本科,1,不限,448,429,429,36629,36629,
2024,吉林,长春理工大学,37403,长春理工(03),工商管理类,普通本科,2,不限,448,438,439,34709,34482,
2024,吉林,东北电力大学,37501,东北电力(01),电气工程及其自动化,普通本科,3,物化,525,516,519,15485,14753,
2024,吉林,东北电力大学,37501,东北电力(01),智能电网信息工程,普通本科,2,物化,525,507,510,17795,17049,
2024,吉林,长春工业大学,37601,长春工大(01),高分子材料与工程,普通本科,10,物化,440,424,427,37692,37063,
2024,吉林,长春工业大学,37601,长春工大(01),化学工程与工艺,普通本科,10,物化,440,423,427,37882,37063,
2024,吉林,北华大学,37701,北华大学(01),电气工程及其自动化,普通本科,1,物化,439,439,439,34482,34482,
2024,吉林,北华大学,37702,北华大学(02),小学教育(师范类),普通本科,2,不限,435,432,434,36033,35570,
2024,吉林,北华大学,37702,北华大学(02),网络与新媒体,普通本科,1,不限,435,430,430,36436,36436,
2024,吉林,吉林师范大学,37801,吉林师大(01),网络空间安全,普通本科,1,物化,436,436,436,35127,35127,
2024,吉林,吉林师范大学,37802,吉林师大(02),国际经济与贸易,普通本科,1,不限,466,455,455,30715,30715,
2024,吉林,吉林师范大学,37802,吉林师大(02),教育学(师范类),普通本科,1,不限,466,457,457,30232,30232,
2024,吉林,吉林师范大学,37802,吉林师大(02),小学教育(师范类),普通本科,1,不限,466,466,466,28028,28028,
2024,吉林,吉林师范大学,37802,吉林师大(02),新闻学,普通本科,1,不限,466,443,443,33531,33531,
2024,吉林,吉林师范大学,37802,吉林师大(02),编辑出版学,普通本科,1,不限,466,440,440,34239,34239,
2024,吉林,吉林师范大学,37803,吉林师大(03),德语,普通本科,5,不限,432,420,425,38443,37468,
2024,吉林,吉林财经大学,37901,吉林财大(01),统计学,普通本科,1,物化,433,431,431,36222,36222,
2024,吉林,吉林财经大学,37901,吉林财大(01),计算机科学与技术,普通本科,1,物化,433,433,433,35806,35806,
2024,吉林,吉林财经大学,37902,吉林财大(02),金融数学,普通本科,1,物,445,445,445,33071,33071,
2024,吉林,吉林财经大学,37903,吉林财大(03),经济学,普通本科,1,不限,474,451,451,31665,31665,
2024,吉林,吉林财经大学,37903,吉林财大(03),财政学,普通本科,1,不限,474,447,447,32641,32641,
2024,吉林,吉林财经大学,37903,吉林财大(03),国际税收,普通本科,2,不限,474,446,457,32860,30232,
2024,吉林,吉林财经大学,37903,吉林财大(03),金融学,普通本科,1,不限,474,447,447,32641,32641,
2024,吉林,吉林财经大学,37903,吉林财大(03),法学,普通本科,2,不限,474,453,456,31179,30473,
2024,吉林,吉林财经大学,37903,吉林财大(03),会计学,普通本科,3,不限,474,467,469,27778,27273,
2024,吉林,吉林财经大学,37903,吉林财大(03),跨境电子商务,普通本科,1,不限,474,444,444,33286,33286,
2024,吉林,长春财经学院,38001,长春财经(01),金融学,普通本科,2,不限,428,409,419,40573,38662,
2024,吉林,长春建筑学院,38101,长春建筑(01),财务管理,普通本科,2,不限,398,397,398,42657,42487,
2024,吉林,长春工程学院,38201,长春工程(01),电气工程及其自动化,普通本科,1,物化,440,440,440,34239,34239,
2024,吉林,长春工程学院,38201,长春工程(01),电子信息工程,普通本科,2,物化,440,431,432,36222,36033,
2024,吉林,长春工程学院,38201,长春工程(01),计算机科学与技术,普通本科,3,物化,440,427,427,37063,37063,
2024,吉林,长春工程学院,38201,长春工程(01),软件工程,普通本科,2,物化,440,427,427,37063,37063,
2024,吉林,长春工程学院,38202,南京工程(03),工商管理,普通本科,2,不限,419,418,418,38869,38869,
2024,吉林,长春工程学院,38202,南京工程(03),财务管理,普通本科,2,不限,419,419,419,38662,38662,
2024,吉林,吉林工商学院,38301,吉林工商(01),计算机科学与技术,普通本科,1,物化,421,421,421,38266,38266,
2024,吉林,吉林工商学院,38302,吉林工商(02),经济学,普通本科,1,不限,426,421,421,38266,38266,
2024,吉林,吉林工商学院,38302,吉林工商(02),金融学,普通本科,2,不限,426,421,421,38266,38266,
2024,吉林,吉林工商学院,38302,吉林工商(02),工商管理,普通本科,1,不限,426,421,421,38266,38266,
2024,吉林,吉林工商学院,38302,吉林工商(02),会计学,普通本科,1,不限,426,426,426,37259,37259,
2024,吉林,吉林工商学院,38302,吉林工商(02),资产评估,普通本科,1,不限,426,425,425,37468,37468,
2024,吉林,长春中医药大学,38401,长春中医(01),临床医学,普通本科,3,物化,468,404,424,41433,37692,
2024,吉林,长春中医药大学,38401,长春中医(01),中医学,普通本科,5,物化,468,444,454,33286,30934,
2024,吉林,长春中医药大学,38401,长春中医(01),针灸推拿学,普通本科,3,物化,468,458,461,29994,29262,
2024,吉林,长春中医药大学,38401,长春中医(01),中药学,普通本科,3,物化,468,430,440,36436,34239,
2024,吉林,长春中医药大学,38401,长春中医(01),康复治疗学,普通本科,2,物化,468,405,411,41271,40210,
2024,吉林,吉林艺术学院,38501,吉林艺术(01),艺术管理,普通本科,2,不限,406,404,405,41433,41271,
2024,吉林,吉林艺术学院,38502,吉林艺术(02),戏剧影视文学,普通本科,1,不限,417,409,409,40573,40573,
2024,吉林,吉林艺术学院,38502,吉林艺术(02),广播电视编导,普通本科,2,不限,417,406,412,41077,39998,
2024,黑龙江,东北林业大学,39101,东北林大(01),生物科学类,普通本科,2,物化,530,526,528,13085,12627,
2024,黑龙江,东北林业大学,39101,东北林大(01),食品科学与工程,普通本科,2,物化,530,514,517,15979,15249,
2024,黑龙江,东北林业大学,39101,东北林大(01),林学类,普通本科,2,物化,530,519,520,14753,14532,
2024,黑龙江,东北林业大学,39102,东北林大(02),化学(中外合作办学),普通本科,1,物化,524,524,524,13538,13538,
2024,黑龙江,东北林业大学,39102,东北林大(02),生物技术(中外合作办学),普通本科,1,物化,524,523,523,13763,13763,
2024,黑龙江,哈尔滨工业大学,39201,哈工大(01),工科试验班(院士特色班、未来技术拔尖班),普通本科,7,物化,595,580,589,2684,1649,
2024,黑龙江,哈尔滨工业大学,39202,哈工大(02),应用物理学(中外合作办学),普通本科,2,物化,574,568,571,4499,3998,
2024,黑龙江,哈尔滨工业大学,39203,哈工大(03),大数据管理与应用(中外合作办学),普通本科,8,物,572,567,569,4662,4317,
2024,黑龙江,哈尔滨工程大学,39301,哈工程(01),智能制造工程,普通本科,2,物化,562,556,556,6631,6631,
2024,黑龙江,哈尔滨工程大学,39301,哈工程(01),自动化类,普通本科,2,物化,562,559,559,6102,6102,
2024,黑龙江,哈尔滨工程大学,39301,哈工程(01),计算机类,普通本科,2,物化,562,562,562,5544,5544,
2024,黑龙江,哈尔滨工程大学,39301,哈工程(01),海洋工程类,普通本科,2,物化,562,556,557,6631,6458,
2024,黑龙江,哈尔滨工程大学,39302,哈工程(02),机械设计制造及其自动化(中外合作办学),普通本科,1,物化,551,551,551,7592,7592,
2024,黑龙江,哈尔滨工程大学,39302,哈工程(02),土木工程(中外合作办学),普通本科,1,物化,551,543,543,9186,9186,
2024,黑龙江,黑龙江大学,39401,黑龙江大(01),网络工程,普通本科,3,物化,458,435,444,35341,33286,
2024,黑龙江,黑龙江大学,39401,黑龙江大(01),环境科学,普通本科,3,物化,458,431,432,36222,36033,
2024,黑龙江,黑龙江大学,39401,黑龙江大(01),生物工程,普通本科,5,物化,458,432,433,36033,35806,
2024,黑龙江,黑龙江大学,39402,黑龙江大(02),信息管理与信息系统,普通本科,2,物,443,443,443,33531,33531,
2024,黑龙江,黑龙江大学,39403,黑龙江大(03),社会学,普通本科,5,不限,475,443,450,33531,31904,
2024,黑龙江,黑龙江大学,39403,黑龙江大(03),应用心理学,普通本科,2,不限,475,453,464,31179,28519,
2024,黑龙江,黑龙江大学,39403,黑龙江大(03),行政管理,普通本科,1,不限,475,459,459,29755,29755,
2024,黑龙江,黑龙江大学,39403,黑龙江大(03),电子商务,普通本科,4,不限,475,441,442,33999,33781,
2024,黑龙江,黑龙江大学,39403,黑龙江大(03),旅游管理,普通本科,7,不限,475,438,440,34709,34239,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),应用物理学,普通本科,4,物化,478,442,447,33781,32641,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),工程力学,普通本科,2,物化,478,446,447,32860,32641,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),机械设计制造及其自动化,普通本科,2,物化,478,466,472,28028,26492,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),机械电子工程,普通本科,2,物化,478,458,459,29994,29755,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),工业设计,普通本科,2,物化,478,444,450,33286,31904,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),测控技术与仪器,普通本科,4,物化,478,443,452,33531,31399,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),材料化学,普通本科,2,物化,478,440,442,34239,33781,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),高分子材料与工程,普通本科,2,物化,478,442,443,33781,33531,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),能源与动力工程,普通本科,2,物化,478,462,462,29014,29014,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),储能科学与工程,普通本科,2,物化,478,440,446,34239,32860,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),电气工程及其自动化,普通本科,3,物化,478,464,464,28519,28519,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),通信工程,普通本科,2,物化,478,451,454,31665,30934,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),自动化,普通本科,2,物化,478,450,454,31904,30934,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),机器人工程,普通本科,3,物化,478,446,449,32860,32134,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),计算机科学与技术,普通本科,4,物化,478,466,470,28028,26996,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),软件工程,普通本科,2,物化,478,459,460,29755,29525,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),数据科学与大数据技术,普通本科,2,物化,478,454,456,30934,30473,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),网络空间安全,普通本科,2,物化,478,446,451,32860,31665,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),土木工程,普通本科,2,物化,478,440,440,34239,34239,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),化学工程与工艺,普通本科,2,物化,478,440,440,34239,34239,
2024,黑龙江,哈尔滨理工大学,39501,哈理工(01),安全工程,普通本科,2,物化,478,440,440,34239,34239,
2024,黑龙江,黑龙江科技大学,39601,黑科大(01),经济学,普通本科,3,不限,436,426,428,37259,36833,
2024,黑龙江,黑龙江科技大学,39601,黑科大(01),金融学,普通本科,3,不限,436,422,423,38053,37882,
2024,黑龙江,黑龙江科技大学,39601,黑科大(01),国际经济与贸易,普通本科,3,不限,436,422,423,38053,37882,
2024,黑龙江,黑龙江科技大学,39601,黑科大(01),汉语言文学,普通本科,2,不限,436,430,430,36436,36436,
2024,黑龙江,黑龙江科技大学,39601,黑科大(01),英语,普通本科,2,不限,436,425,426,37468,37259,
2024,黑龙江,黑龙江科技大学,39601,黑科大(01),工商管理,普通本科,4,不限,436,421,422,38266,38053,
2024,黑龙江,黑龙江科技大学,39601,黑科大(01),市场营销,普通本科,2,不限,436,425,425,37468,37468,
2024,黑龙江,黑龙江科技大学,39601,黑科大(01),会计学,普通本科,2,不限,436,431,434,36222,35570,
2024,黑龙江,黑龙江科技大学,39601,黑科大(01),财务管理,普通本科,4,不限,436,424,425,37692,37468,
2024,黑龙江,东北石油大学,39701,东北石油(01),化学,普通本科,1,物化,445,436,436,35127,35127,
2024,黑龙江,东北石油大学,39701,东北石油(01),能源与动力工程,普通本科,2,物化,445,432,438,36033,34709,
2024,黑龙江,东北石油大学,39701,东北石油(01),网络空间安全,普通本科,1,物化,445,434,434,35570,35570,
2024,黑龙江,东北石油大学,39701,东北石油(01),化学工程与工艺,普通本科,1,物化,445,445,445,33071,33071,
2024,黑龙江,东北石油大学,39701,东北石油(01),环境工程,普通本科,2,物化,445,431,431,36222,36222,
2024,黑龙江,东北石油大学,39702,东北石油(02),国际经济与贸易,普通本科,1,不限,436,430,430,36436,36436,
2024,黑龙江,东北石油大学,39702,东北石油(02),英语,普通本科,2,不限,436,433,435,35806,35341,
2024,黑龙江,东北石油大学,39702,东北石油(02),工商管理,普通本科,1,不限,436,427,427,37063,37063,
2024,黑龙江,东北石油大学,39702,东北石油(02),会计学,普通本科,1,不限,436,428,428,36833,36833,
2024,黑龙江,东北石油大学,39702,东北石油(02),行政管理,普通本科,2,不限,436,428,428,36833,36833,
2024,黑龙江,佳木斯大学,39801,佳木斯大(01),临床医学,普通本科,5,物化生,483,444,468,33286,27525,
2024,黑龙江,东北农业大学,39901,东北农大(01),食品科学与工程类,普通本科,4,物化,515,512,514,16483,15979,
2024,黑龙江,东北农业大学,39902,东北农大(02),金融学类,普通本科,3,不限,519,510,513,17049,16250,
2024,黑龙江,东北农业大学,39903,东北农大(03),工商管理(中美121双学位项目),普通本科,1,不限,502,502,502,19008,19008,
2024,黑龙江,哈尔滨医科大学,40001,哈医大(01),精神医学,普通本科,3,物化,534,523,527,13763,12860,
2024,黑龙江,哈尔滨医科大学,40002,哈医大(02),药物制剂,普通本科,2,物化,507,473,481,26270,24337,
2024,黑龙江,哈尔滨医科大学,40002,哈医大(02),中药学,普通本科,2,物化,507,427,433,37063,35806,
2024,黑龙江,哈尔滨医科大学,40002,哈医大(02),医学检验技术,普通本科,4,物化,507,450,459,31904,29755,
2024,黑龙江,哈尔滨医科大学,40002,哈医大(02),医学影像技术,普通本科,43,物化,507,468,480,27525,24562,
2024,黑龙江,哈尔滨医科大学,40002,哈医大(02),康复治疗学,普通本科,3,物化,507,433,461,35806,29262,
2024,黑龙江,哈尔滨医科大学,40003,哈医大(03),临床医学(5+3一体化),普通本科,2,物化生,558,557,558,6458,6285,
2024,黑龙江,哈尔滨医科大学,40003,哈医大(03),临床医学,普通本科,4,物化生,558,547,550,8372,7798,
2024,黑龙江,哈尔滨医科大学,40003,哈医大(03),医学影像学,普通本科,1,物化生,558,546,546,8561,8561,
2024,黑龙江,哈尔滨医科大学,40003,哈医大(03),口腔医学,普通本科,1,物化生,558,555,555,6832,6832,
2024,黑龙江,哈尔滨医科大学,40004,哈医大(04),护理学(护理学与公共事业管理双学位),普通本科,3,生,524,502,511,19008,16761,
2024,黑龙江,哈尔滨医科大学,40005,哈医大(05),护理学,普通本科,2,生,490,487,489,22781,22270,
2024,黑龙江,哈尔滨师范大学,40101,哈师大(01),数学与应用数学(师范类),普通本科,7,物化,468,436,448,35127,32390,
2024,黑龙江,哈尔滨师范大学,40101,哈师大(01),电子信息科学与技术,普通本科,7,物化,468,432,434,36033,35570,
2024,黑龙江,哈尔滨师范大学,40102,哈师大(02),汉语言文学(师范类),普通本科,2,不限,509,498,504,19960,18539,
2024,黑龙江,哈尔滨师范大学,40103,哈师大(03),英语(师范类),普通本科,4,不限,485,469,477,27273,25299,
2024,黑龙江,齐齐哈尔大学,40201,齐齐哈尔(01),材料类,普通本科,3,物化,432,422,422,38053,38053,
2024,黑龙江,齐齐哈尔大学,40201,齐齐哈尔(01),电气工程及其自动化,普通本科,3,物化,432,424,427,37692,37063,
2024,黑龙江,齐齐哈尔大学,40201,齐齐哈尔(01),电子信息类,普通本科,3,物化,432,423,426,37882,37259,
2024,黑龙江,齐齐哈尔大学,40201,齐齐哈尔(01),计算机类,普通本科,3,物化,432,423,425,37882,37468,
2024,黑龙江,齐齐哈尔大学,40201,齐齐哈尔(01),化工与制药类,普通本科,3,物化,432,420,421,38443,38266,
2024,黑龙江,齐齐哈尔大学,40201,齐齐哈尔(01),轻工类,普通本科,3,物化,432,420,421,38443,38266,
2024,黑龙江,齐齐哈尔大学,40201,齐齐哈尔(01),食品科学与工程,普通本科,3,物化,432,420,421,38443,38266,
2024,黑龙江,齐齐哈尔大学,40202,齐齐哈尔(02),汉语言文学,普通本科,2,史,446,427,437,37063,34923,
2024,黑龙江,齐齐哈尔大学,40203,齐齐哈尔(03),国际经济与贸易,普通本科,2,不限,424,422,423,38053,37882,
2024,黑龙江,齐齐哈尔大学,40203,齐齐哈尔(03),日语,普通本科,3,不限,424,419,421,38662,38266,
2024,黑龙江,齐齐哈尔大学,40203,齐齐哈尔(03),工商管理类,普通本科,2,不限,424,420,421,38443,38266,
2024,黑龙江,哈尔滨商业大学,40301,哈商大(01),统计学,普通本科,3,物化,437,423,426,37882,37259,
2024,黑龙江,哈尔滨商业大学,40301,哈商大(01),计算机科学与技术,普通本科,2,物化,437,428,428,36833,36833,
2024,黑龙江,哈尔滨商业大学,40301,哈商大(01),数据科学与大数据技术,普通本科,2,物化,437,427,428,37063,36833,
2024,黑龙江,哈尔滨商业大学,40301,哈商大(01),制药工程,普通本科,2,物化,437,429,431,36629,36222,
2024,黑龙江,哈尔滨商业大学,40301,哈商大(01),食品科学与工程,普通本科,2,物化,437,429,433,36629,35806,
2024,黑龙江,哈尔滨商业大学,40302,哈商大(02),财政学,普通本科,3,不限,445,429,429,36629,36629,
2024,黑龙江,哈尔滨商业大学,40302,哈商大(02),税收学,普通本科,5,不限,445,431,434,36222,35570,
2024,黑龙江,哈尔滨商业大学,40302,哈商大(02),金融学,普通本科,2,不限,445,436,437,35127,34923,
2024,黑龙江,哈尔滨商业大学,40302,哈商大(02),投资学,普通本科,2,不限,445,430,431,36436,36222,
2024,黑龙江,哈尔滨商业大学,40302,哈商大(02),国际经济与贸易,普通本科,3,不限,445,428,430,36833,36436,
2024,黑龙江,哈尔滨商业大学,40302,哈商大(02),工商管理,普通本科,4,不限,445,427,428,37063,36833,
2024,黑龙江,哈尔滨商业大学,40302,哈商大(02),会计学,普通本科,5,不限,445,437,442,34923,33781,
2024,黑龙江,哈尔滨金融学院,40401,哈金融(01),电子商务,普通本科,2,物,419,416,418,39269,38869,
2024,黑龙江,哈尔滨金融学院,40402,哈金融(02),税收学,普通本科,2,不限,445,421,421,38266,38266,
2024,黑龙江,哈尔滨金融学院,40402,哈金融(02),金融学,普通本科,4,不限,445,419,426,38662,37259,
2024,黑龙江,哈尔滨金融学院,40402,哈金融(02),保险学,普通本科,4,不限,445,419,419,38662,38662,
2024,黑龙江,哈尔滨金融学院,40402,哈金融(02),信用管理,普通本科,4,不限,445,419,420,38662,38443,
2024,黑龙江,哈尔滨金融学院,40402,哈金融(02),国际经济与贸易,普通本科,4,不限,445,419,420,38662,38443,
2024,黑龙江,哈尔滨金融学院,40402,哈金融(02),市场营销,普通本科,3,不限,445,420,420,38443,38443,
2024,黑龙江,哈尔滨金融学院,40402,哈金融(02),会计学,普通本科,4,不限,445,425,427,37468,37063,
2024,黑龙江,哈尔滨金融学院,40402,哈金融(02),审计学,普通本科,3,不限,445,421,424,38266,37692,
2024,黑龙江,齐齐哈尔医学院,40501,齐医学院(01),预防医学,普通本科,3,物化,465,435,454,35341,30934,
2024,黑龙江,齐齐哈尔医学院,40501,齐医学院(01),药学,普通本科,4,物化,465,422,425,38053,37468,
2024,黑龙江,齐齐哈尔医学院,40501,齐医学院(01),药物制剂,普通本科,1,物化,465,428,428,36833,36833,
2024,黑龙江,齐齐哈尔医学院,40501,齐医学院(01),临床药学,普通本科,1,物化,465,434,434,35570,35570,
2024,黑龙江,齐齐哈尔医学院,40502,齐医学院(02),生物医学工程,普通本科,1,物化生,426,426,426,37259,37259,
2024,黑龙江,齐齐哈尔医学院,40503,齐医学院(03),临床医学,普通本科,6,物化生,443,425,433,37468,35806,
2024,黑龙江,齐齐哈尔医学院,40503,齐医学院(03),精神医学,普通本科,2,物化生,443,442,443,33781,33531,
2024,黑龙江,齐齐哈尔医学院,40504,齐医学院(04),护理学,普通本科,4,生,445,429,437,36629,34923,
